AppId,ResidencyProgram,Specialty,Specialties,Speciality,PracticeLoc,County,State,GradYear,TotalNumberGraduates201617,AutoScoreGraduates,FinalScoreGraduates
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,Yes,701 E EL CAMINO REAL MOUNTAIN VIEW CA 94040-2833,Santa Clara,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,Yes,1301 PINOLE VALLEY ROAD PINOLE CA 94564,Contra Costa,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,Yes,"3451 East 12th Street, Oakland, CA 94601-3463",Alameda,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,Yes,"750 Welch Rd Ste 315 MC 5731 Palo Alto, CA 94304",Santa Clara,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"3901 Beaubien St, Detroit, MI 48201",Out of State,Michigan,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,Yes,"1332 Park Street #200, Alameda CA 94501",Alameda,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"4800 Sand Point Way NE Seattle, WA 98105",Out of State,Washington,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"5801 S Ellis Ave, Chicago, IL 60637",Out of State,Illinois,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"10581 Double R Blvd. Reno, NV 89521",Out of State,Nevada,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"200 North Wolfe Street Baltimore, MD 21231",Out of State,Maryland,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"800 5th Avenue  Suite 800  Seattle, WA 98104",Out of State,Washington,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,Yes,"3200 Kearney Street Fremont, CA, 94538",Alameda,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,Yes,"5 Bon Air Road Suite 105 Larkspur, CA 94939",Marin,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"1425 S Main St, Walnut Creek, CA 94596",Contra Costa,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"2515 Stockton Blvd Sacramento, CA 95817",Sacramento,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"3181 S.W. Sam Jackson Park Road Portland, OR 97239",Out of State,Oregon,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,Yes,"3020 Children's Way, MC 5075, San Diego, CA 92123",San Diego,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,Yes,"747 52nd Street, Oakland, CA 94609",Alameda,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"747 52nd Street, Oakland, CA  94609",Alameda,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"20103 Lake Chabot Rd, Castro Valley, CA 94546",Alameda,California,2018-19,27,8,8
144,UCSF Benioff Children's Hospital Oakland Pediatric ,Pediatrics,Pediatrics,No,"3401 Civic Center Blvd, Philadelphia, PA 19104",Out of State,Pennsylvania,2018-19,27,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"Center for Academic Medicine, PEDS Nephrology - Mail Code 5660, Stanford University SOM 453 Quarry Road, Palo Alto CA 94304",Santa Clara,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,9500 Euclid Ave. Clevand Ohio 44195,Out of State,Ohio,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"CHLA - Pediatric Critical Care Fellowship - 4650 Sunset Blvd, Los Angeles, CA 90027",Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,Baylor Children's Hospital - Hematology and Oncology Fellowship -6621 Fannin St Houston TX 77030,Out of State,Texas,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"CHLA - Pediatric Gastroenterology Fellowship - 4650 Sunset Blvd, Los Angeles, CA 90027",Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"UCSD - Pediatric Cardiology Fellowship - 3020 Children’s Way, San Diego, CA",San Diego,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,455 E Columbia St Suite 201 Long Beach CA 90806,Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"Boston Childrens - Pediatric Cardiology Fellowship - 300 Longwood Av. Boston, MA, 02115",Out of State,Massachusetts,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"CHLA - Pediatric Infectious Disease Fellowship - 4650 Sunset Blvd, Los Angeles, CA 90027",Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"4650 Sunset Blvd MS 83, Los Angeles CA 90027",Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"200 UCLA Medical Plaza, Suite 330, Los Angeles, CA 90095",Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"Emory University - Pediatric Endocrinology Fellowship - 1364 Clifton Rd NE, Atlanta, GA, 30322",Out of State,Georgia,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"410 W 10th Ave, Columbus, OH 43210",Out of State,Ohio,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,Baylor Children's Hospital - Hematology and Oncology Fellowship -6621 Fannin St Houston TX 77030,Out of State,Texas,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"4440 W 95th St, Oak Lawn, IL 60453",Out of State,Illinois,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"Stanford Children’s Hospital - Pediatric Pulmonology Fellowship - 725 Welch Rd, Palo Alto, CA 94304",Santa Clara,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"3030 Children's Way, San Diego, CA 92123",San Diego,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,770 Welch Road Suite 435 Palo Alto CA 94304,Santa Clara,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"Health Net: 6261 Katella Avenue, Suite 100, Cypress, CA 90630",Orange,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,1201 LaVeta Ave Orange CA,Orange,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"630 W. 168th St New York, NY 10032",Out of State,New York,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,757 Westwood Plaza Los Angeles California 90095,Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,2801 Atlantic Ave Long Beach CA 90806,Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"CHOC Medical Group CMG 3745 W Chapman Ave Suite 100, Orange, CA 92868",Orange,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"1000 W Carson St, Torrance, CA 90502",Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Kaiser OC, CA, Orange County KP Santa Ana Medical Offices 1900 E Street",Orange,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"1201 W La Veta Ave, Orange, CA 92868",Orange,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,Surf City Pediatrics 17742 Beach Blvd Huntington Beach 92647,Lassen,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Not CHOC Para Los Ninos 406 S. Main St. Santa Ana, CA",Orange,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"3900 Pacific Coast Highway, Long Beach CA 90804",Los Angeles,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"Neonatal Hospitalist Hawaii Pacific Health,  Kapiolani Medical Center for Women and  Children 1319 Punahou St, Honolulu, HI 9682",Out of State,Hawaii,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"Mount Sinai Hospital, 1468 Madison Ave Anneberg Building 4th Floor, New York, New York 10029",Out of State,New York,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"Willamette Falls Pediatric Group 1510 Division Street #280, Oregon City, OR 97045",Out of State,Oregon,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"2505 Samaritan dr suite 607 San Jose, CA 95124",Santa Clara,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,Currently not practicing - on Maternity leave will resume job search at beginning of next year in CA and LA area.,Los Angeles,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"71 E Long Lake Road Bloomfield Hills, MI 48304",Out of State,Michigan,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,Sutter Health 1101 Van Ness Ave Floor 5 San Francisco CA 94109,San Francisco,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,1120 W. La Veta Ave Suite 125 Centrum Building Orange CA 92868,Orange,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Kaiser Torrance Medical Office Building, 20790 Madrona Ave, Torrance CA 90503",Los Angeles,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"333 Corporate Dr Ste 200, Ladera Ranch, CA 92694",Los Angeles,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"145 N 6th St, 2nd Floor Reading, PA 19601",Out of State,Pennsylvania,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Kaiser Baldwin Park Medical Center 1011 Baldwin Park Blvd. Baldwin Park, CA 91706",Los Angeles,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"4650 W Sunset Blvd # 76  Los Angeles, CA 90027-6062",Los Angeles,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"University of Utah Health 81 N Mario Capecchi Dr. Salt Lake City, UT 84113",Out of State,Utah,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,NYU SOM Bellevue Hospital Center Dept of Pediatrics  462 First Ave  New York NY 10016,Out of State,New York,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"10725 International Dr Rancho Cordova, CA 95670",Sacramento,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"EM at Cornell 525 E. 68th Street, New York, NY 10065",Out of State,New York,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"200 UCLA Medical Plaza, Suite 330 (3rd Floor) Los Angeles, CA 90095",Los Angeles,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"101 The City Dr. S., Orange, CA 92868",Orange,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"601 Elmwood Ave, Rochester NY 14642",Out of State,New York,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"1102 Bates Ave, FC 1860. Houston,TX 77030",Out of State,Texas,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"CHLA, 4650 Sunset Blvd, MS#113,  Los Angeles, CA 90027",Los Angeles,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"Children’s Heart Center Nevada, 3006 s maryland pkwy, ste 690, las vegas, nv, 89109",Out of State,Nevada,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"757 Westwood Plaza, Los Angeles, CA 90095",Los Angeles,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,CHOC Para Los Ninos 406 S Main St Santa Ana CA 92701,Orange,California,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"919 Jasmine St Denver, CO 80220",Out of State,Colorado,2016-17,28,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"University of California Irvine, Family Health Center - Anaheim 300 W. Carl Karcher Way, Anaheim, CA 92801",Orange,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"3020 Children's Way, MC 5030, San Diego, CA 92123",San Diego,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,18321 Clark St Tarzana CA 91356,Ventura,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"1201 W La Veta Ave, Orange, CA 92868",Orange,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Kids & Teens Medical Group 240 S La Cienega Blvd # 350 Beverly Hills, CA 90211",Los Angeles,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"""1200 Everett Dr, Suite NP2350, 1200 Everett Dr, Suite NP2350 Oklahoma City, OK 73104""",Out of State,Oklahoma,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,5100 Gold Leaf Circle Ste 200,Los Angeles,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Coastal Kids 1401 Avocado Ave #709 Newport Beach, CA 92660",Orange,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"The Children’s Clinic Long Beach 455 E. Columbia Street Long Beach, CA 90806",Los Angeles,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,29 W Sturtevant St Orlando FL 32806,Out of State,Florida,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"25909 Pala Suite 170, Mission Viejo, CA 92691",Monterey,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"200 UCLA Medical Plaza, Suite 330 (3rd Floor) Los Angeles, CA 90095",Los Angeles,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"13651 Willard Street MOB 6 Panorama City,CA 91402",Los Angeles,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"2425 Geary Blvd, San Francisco, CA 94115",San Francisco,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"1200 Children’s Ave, Oklahoma City, OK 73104",Out of State,Oklahoma,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"1 Gustave L. Levy Place, Box 1201 New York, NY 10029",Out of State,New York,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"City of Hope, 1500 E Duarte Road, Duarte CA 91010",Los Angeles,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"UCLA - Pediatric Cardialogy Fellowship - 757 Westwood Plaza Los Angeles, CA 90095",Los Angeles,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Pediatrics Group of America 2921 Redondo Ave,  Long Beach, CA 90806-2415",Los Angeles,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,18321 Clark St Tarzana CA 91356,Ventura,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"601 John St. Kalamazoo, MI 49007",Out of State,Michigan,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Loma Linda University School of Medicine, Department of Pediatrics - 11175 Campus St, Loma Linda, CA 92350",San Bernardino,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"1355 N 205th St, Shoreline, WA 98133",Out of State,Washington,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"1011 Riverside Ave, Roseville CA 95678",Placer,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Kaiser Freemont Pediatrics - 39400 Paseo Padre Pkwy, Fremont, CA 94538",Alameda,California,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"15A Baynard Park, Newnan, GA 30265",Out of State,Georgia,2017-18,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"2801 Atlantic Ave, Long Beach, CA 90806",Los Angeles,California,2018-19,29,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"4440 Brockton Ave.Ste 420, Riverside, Ca 92501",Riverside,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"3020 Children's Way, San Diego, CA 92123",San Diego,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"4800 Sandpoint Way Ne, Seattle Washington 98105-3901",Out of State,Washington,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"2829 Grand Ave. Los Angeles, Ca 9007",Los Angeles,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"800 N Main St, Santa Ana, CA 92701",Orange,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"18102 Irvine Blvd #103 Tustin, Ca 92780",Orange,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"430 East 34th Street New York, NY 10016",San Joaquin,New York,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"900 Welch Rd, Palo Alto Ca, 94304",Santa Clara,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,757 Westwood Pl Ste 5235 Losangeles Ca  90095,Los Angeles,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"4650 Sunset Blvd, Los Angeles Ca 90027",Los Angeles,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,No Specific Address Reported - Locum Tenems Jobs,Los Angeles,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,98-1079 Moanalua Road STE 555 Aiea HI 96701,Out of State,Hawaii,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"11234 Anderson St. Loma Linda, Ca 92354",San Bernardino,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"2360 Pacific Ave, Long Beach Ca 90806",Los Angeles,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"500 S. Anaheim Hills Rd. Suite 110, Anaheim, Ca 92807 Children's Medical Group",Orange,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,RB-3 BOX 467 1000 W. Carson St. Torrance Ca 90502,Los Angeles,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"3600 Broadway, Oakland Ca 94611",Alameda,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"18411 Clark St. #302, Tarzana Ca, 91356",Los Angeles,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"9300 Campus Point Dr, MC 7774, La Jolla CA 9203",San Diego,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"1500 East Medical Center Drive D1205 MPB Ann Arbor, MI 48109-5718",Out of State,Alaska,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"One Perkins Square, Akron, Ohio 44308-1062",San Francisco,Ohio,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"2125 Santa Fe Ave, Long Beach, CA 90810",Los Angeles,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"1201 W La Veta Ave, Orange, CA 92868",Orange,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"12100 S Euclid St, Garden Grove, CA 92840",Orange,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"655 Euclid Ave, Suite 205, National City, CA, 91950",San Diego,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"17660 Lakewood Blvd, Bellflower, CA 90706",Los Angeles,California,2019-20,26,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"12-311 MDCC, 10833 Le Conte Ave Los Angeles,",Los Angeles,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"3745 W Chapman Ave, Orange, CA 92868",Orange,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,UCSF-1825 4th St. San Francisco Ca.94158,San Francisco,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"800 Fairmount ave, Paseadena Ca. 91105",Los Angeles,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"7910 Frost Street, Suite 360, San Diego Ca 92123",San Diego,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"3833 Worsham Ave. #301 Long Beach, Ca 90808",Los Angeles,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"3745 W Chapman Ave, Orange, CA 92868",Orange,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,715 Albany St. Boston Massachusetts  02118,Out of State,Massachusetts,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"Kaiser Modesto-4601 Dale Rd, Modesto Ca 95356",Stanislaus,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"101 The City Drive, Orange Ca. 92868",Orange,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,4800 Sandpoint Way. Seattle Washington 98105,Out of State,Washington,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"8041 Newman Ave, Huntington Beach, Ca",Orange,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"505 Laveta  Orange, Ca 92868",Orange,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"2360 Pacific Ave, Long beach Ca 90810",Los Angeles,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"757 Westwood Plaza, Los Angeles, CA 90095",Los Angeles,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,Yes,"9191 Westminster Ave, Garden Grove Ca, 92844",Orange,California,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"205 N. East Ave. Jackson, MI 49201",Out of State,Michigan,2020-21,25,8,8
145,UC Irvine/Children's Hospital of Orange County Pediatric ,Pediatrics,Pediatrics,No,"550 16th St #0136 San Francisco, Ca 94158",San Francisco,California,2020-21,25,8,8
